1012,國文(前),英文(均),,數B(均),,社會(均),
15362,,英文(後),數A(後),,,,
15372,,英文(後),,數B(後),,,
15382,,英文(後),數A(後),,,,
15392,,英文(後),數A(後),,,,
15402,國文(後),英文(後),,,,社會(後),
15412,國文(後),英文(後),,數B(後),,,
15422,國文(後),英文(後),,,,社會(後),
15432,,英文(後),,數B(後),,,
15442,,英文(後),,,,,
15452,,英文(後),,數B(均),,,
15462,國文(均),英文(後),,,,,
15472,,英文(均),,數B(均),,,
15482,,英文(前),,數B(均),,,
15492,,英文(前),數A(均),,,,
15502,,英文(均),,數B(均),,,
15512,,英文(均),數A(均),,,,
15522,,英文(均),數A(均),,,,
15532,,英文(後),數A(後),,,,
16012,國文(前),英文(均),,,,社會(均),
16022,國文(均),英文(前),,,,社會(均),
16032,國文(前),英文(前),,,,社會(前),
16042,國文(前),英文(前),,,,社會(均),
16052,國文(均),英文(均),數A(前),,自然(均),,
16062,國文(均),英文(均),數A(前),,自然(均),,
16072,國文(均),英文(均),數A(均),,自然(均),,
16082,國文(均),英文(均),數A(均),,自然(均),,
16092,國文(均),英文(均),數A(均),,自然(均),,
16102,國文(均),英文(均),數A(均),,自然(均),,
16112,國文(均),英文(均),數A(前),,自然(前),,
16122,國文(均),英文(均),數A(前),,自然(前),,
16132,國文(均),英文(均),數A(前),,自然(前),,
16142,,,數A(頂),,自然(頂),,
16152,,英文(均),數A(均),,自然(前),,
16162,國文(前),英文(前),,數B(前),,,
16172,國文(均),,數A(均),,,,
16192,國文(均),英文(均),,數B(前),,,
16202,國文(前),英文(前),,數B(前),,社會(均),
16212,國文(均),英文(前),數A(前),,自然(前),,
16222,國文(前),英文(前),數A(前),,自然(前),,
16242,國文(均),英文(前),數A(前),,自然(前),,
16252,國文(均),英文(前),數A(前),,自然(前),,
16262,國文(均),英文(均),數A(前),,自然(前),,
16272,國文(均),英文(均),數A(前),,自然(前),,
16282,國文(均),英文(均),數A(前),,自然(前),,
16292,國文(均),英文(前),數A(前),,自然(前),,
16302,國文(前),英文(均),,,,社會(前),
16312,國文(前),英文(均),,,,社會(前),
16322,,英文(均),數A(均),,自然(前),,
16332,,英文(前),數A(前),,自然(前),,
16342,國文(均),英文(均),數A(均),,自然(均),,
16352,國文(均),英文(均),,數B(均),,社會(均),
16362,國文(均),英文(均),數A(均),,自然(均),,
16372,國文(均),英文(均),數A(均),,自然(均),,
16382,國文(均),英文(均),,,,社會(均),
17012,國文(後),,,,,,
17022,國文(後),,,,,,
17032,國文(後),,,,,,
17042,,,,,,社會(底),
17052,國文(後),,,,,,
17062,,英文(後),,,,,
17072,,英文(底),,,,,
17082,,英文(底),,,,,
17092,,英文(底),,,,,
17102,,英文(後),數A(底),數B(底),,,
17112,,,數A(底),,,,
17122,,,數A(底),,,,
17132,,,,,自然(後),,
17142,國文(後),,,,,,
17152,,,數A(底),,,,
17162,國文(後),,,,,,
17172,,,,,自然(底),,
17182,國文(後),英文(後),,,,,
17192,國文(後),英文(後),,,,,
17202,國文(後),英文(後),,,,,
17212,國文(後),英文(底),,,,,
17222,國文(底),,,,,,
17232,,,,,,社會(後),
17242,國文(底),,,,,,
17252,,,,,,社會(底),
17262,,,,,自然(底),,
17272,,,,,自然(底),,
17282,,,,,自然(底),,
17292,國文(底),,,,,,
17302,,,,,,社會(底),
17312,,,,,自然(後),,
17322,,,,,自然(底),,
17332,,,數A(底),,,,
17342,,,數A(底),,,,
17352,,,,,自然(底),,
17362,,,數A(底),,,,
17372,,英文(底),,,,,
17382,國文(底),,,,,,
17392,國文(底),,,,,,
17402,,,,,,社會(底),
17412,,,,,,社會(底),
17422,,,,數B(底),,,
17432,國文(底),,,,,,
17442,國文(底),,,,,,
17452,,,,,,社會(後),
17462,國文(後),英文(後),,,,,
17472,國文(後),英文(後),,,,,
17482,國文(後),英文(後),,,,,
17492,國文(底),,,,,,
17502,,,,,,社會(後),
17512,,英文(後),,,,,
17522,,英文(後),,,,,
17532,國文(底),,,,,,
17542,國文(後),,,,,,
17552,國文(底),,,,,,
17562,國文(底),,,,,,
17592,,,,,,,
17602,,,,,,,
18012,,英文(底),,,,,英聽(B)
18022,國文(後),英文(後),,,,,
18032,國文(均),,,,,,
18042,國文(後),,,,,,
18052,,英文(後),,,,,
18062,國文(後),,,,,社會(後),
18072,國文(後),英文(後),,,,,
18082,國文(後),,,,,,
18092,國文(均),,,,,,
18102,,,,數B(後),,,
18112,,,,,自然(底),,
18122,國文(後),英文(底),,,自然(底),,
18132,國文(後),英文(底),,,自然(底),,
18142,國文(底),英文(底),,,,,
18152,,,,數B(底),,,
18162,國文(後),英文(後),,,,,
18172,,英文(底),,,,,
18182,國文(後),,,,,,
18192,國文(後),,,,,,
18202,國文(後),,,,,,
18212,,英文(底),,,,,
18232,,,,數B(後),,,
18252,,,,數B(底),,,
18272,,英文(後),,,,,
18282,國文(後),英文(後),,,,,英聽(B)
19012,,,數A(底),數B(底),,,
19022,,英文(後),數A(底),數B(底),,,
19032,,,數A(底),數B(底),,,
19042,,英文(後),數A(後),,,,
19052,國文(後),英文(後),,,,,
19062,國文(底),,,,,,
19072,國文(底),英文(底),,數B(底),,,
19082,,英文(後),,,,,
19092,,英文(後),數A(後),數B(後),,,
19102,,英文(後),,,,,
19112,,,,數B(後),,,
19122,,英文(後),,,,,
20012,國文(均),,,,,,
20022,國文(底),英文(底),,,,社會(底),
20032,國文(後),,,,,,
20042,國文(後),英文(後),,,,社會(後),
20052,國文(均),英文(均),,,,,
20062,國文(均),英文(均),,,,社會(均),
20072,國文(均),英文(均),,數B(均),,,
20082,,,數A(底),數B(底),,,
20092,國文(均),,數A(後),數B(後),,社會(均),
20102,,英文(均),,,,,
20112,,英文(均),,,,,
20122,,英文(後),數A(後),數B(後),,,
20132,,英文(底),,,,,
20142,國文(頂),英文(頂),數A(頂),,自然(頂),,
20152,國文(頂),英文(頂),數A(頂),,自然(頂),,
20162,國文(後),英文(後),數A(後),,自然(後),,
20172,,英文(均),,,自然(均),,
20182,,英文(均),,,自然(均),,
20192,,,數A(均),,,,
20202,,,數A(均),,,,
20212,,,,,自然(均),,
20222,,,數A(後),,,,
20242,,,,,自然(均),,
20252,,,數A(後),,自然(後),,
20262,,,數A(後),,自然(後),,
20272,,,數A(後),,,,
20292,,,數A(後),,,,
20302,,,數A(均),,,,
20312,國文(前),英文(頂),,,,,
20322,國文(均),英文(均),,,,,
20332,國文(均),英文(均),,,,,
20342,國文(均),英文(均),,,,社會(均),
20352,國文(均),英文(均),,,,,
20362,國文(均),英文(均),,,,,
20372,國文(後),英文(均),,,,,
20382,國文(後),英文(均),,,,,
20392,國文(後),英文(均),數A(底),數B(底),,,
20402,,英文(均),,,,,
20412,,英文(均),,,,,
20422,,,,,自然(均),,
20432,,,,,自然(均),,
20442,,英文(均),數A(後),數B(後),自然(均),,
20452,國文(均),英文(前),,,,,
20462,國文(均),英文(前),,,,,
20472,,英文(均),,數B(均),,,
20482,,英文(均),,,,,
20492,國文(均),英文(均),,,,,
20502,,英文(均),,,,,
20512,,英文(均),,數B(均),,,
20532,,英文(均),,數B(均),,,
20542,,英文(均),,,,,
20552,國文(均),英文(均),,,,社會(均),
20562,國文(均),英文(後),,,,,
20572,,英文(均),,數B(均),,,
20582,國文(後),,,,,,
20592,國文(後),英文(後),,,,社會(後),
20602,國文(後),英文(後),,,,社會(後),
20612,國文(底),,,,,,
20622,國文(底),英文(底),,,,,
20642,國文(底),英文(底),,,,,
20672,,,,,,,
21012,,英文(均),數A(均),,,,
21022,,英文(均),,數B(均),,,
21032,,英文(均),,數B(均),,,
21042,,英文(均),數A(均),,,,
21052,,英文(均),數A(均),,自然(均),,
21062,,英文(均),,,自然(均),,
21072,,英文(後),數A(後),,自然(均),,
21082,,英文(均),,,自然(均),,
21092,,英文(均),數A(均),,自然(均),,
21102,,,數A(均),,,,
21112,,,,,自然(均),,
21122,,,數A(均),,自然(均),,
21132,,英文(均),數A(均),,自然(後),,
21142,,英文(均),數A(均),,,,
21152,,英文(均),數A(均),,自然(均),,
21162,,英文(均),,,自然(均),,
21172,,英文(均),數A(均),,自然(均),,
21192,,英文(均),,,自然(均),,
21202,,英文(均),數A(均),,自然(均),,
21212,,英文(均),數A(均),,自然(均),,
21222,國文(均),英文(均),,數B(後),,社會(後),
21232,國文(均),英文(均),,,,社會(後),
21242,,英文(前),,數B(均),,,
21252,,英文(前),,,,,
21262,國文(均),英文(後),,,,社會(後),
21272,,英文(均),,數B(後),,,
21282,,,數A(均),,自然(均),,
21292,,,,,自然(均),,
21302,,英文(後),,,自然(後),,
22012,,英文(後),數A(均),,自然(後),,
22022,,英文(後),數A(均),,自然(後),,
22032,,英文(均),數A(均),,自然(均),,
22042,,,數A(均),,自然(均),,
22052,,英文(均),,,自然(均),,
22062,國文(均),英文(均),,,,,
22072,,,數A(均),,自然(均),,
22082,,,數A(均),,自然(均),,
22092,,英文(均),數A(均),,,,
22112,,,數A(均),,自然(均),,
22122,,,數A(均),,自然(均),,
22132,國文(前),,,,,社會(均),
22142,,英文(頂),,數B(後),,,英聽(B)
22152,,英文(均),,數B(均),,社會(均),
22162,國文(均),英文(均),,數B(均),,,
22172,國文(均),英文(均),,數B(均),,,
22182,,英文(均),,數B(均),,,
23012,國文(前),英文(前),,數B(均),,社會(均),
23022,國文(前),英文(前),,數B(均),,社會(均),
23032,國文(均),英文(均),,數B(均),,,英聽(B)
23042,,,數A(前),,,,
23052,,,數A(均),,自然(均),,
23062,,,數A(均),,自然(均),,
23072,國文(均),英文(均),,,自然(均),,
23082,,英文(均),數A(均),,自然(前),,
23092,國文(前),英文(頂),,,,社會(均),
23102,國文(前),英文(均),,,,社會(均),
23112,,英文(均),,數B(均),,社會(均),
23122,國文(均),英文(均),數A(均),,自然(均),,
23132,國文(均),英文(均),數A(均),,自然(均),,
23142,,英文(均),數A(均),,自然(均),,
23152,國文(後),英文(均),數A(均),,自然(均),,
23172,國文(均),英文(均),,,,,英聽(B)
23182,國文(均),英文(均),,數B(均),,,英聽(B)
23192,國文(均),英文(均),,數B(均),,,
23202,國文(均),英文(均),數A(均),,,,
23212,國文(前),英文(前),,數B(均),,社會(前),
23222,國文(前),英文(前),,數B(均),,社會(前),
23232,國文(均),英文(均),,,,社會(均),
23242,國文(均),英文(均),,,,社會(均),
23252,,英文(均),,數B(均),,,
23262,,英文(均),數A(均),,自然(均),,
23272,,英文(均),數A(均),,自然(均),,
23282,國文(前),英文(前),,數B(前),,社會(前),
23292,國文(均),英文(均),,數B(均),,,英聽(B)
23302,國文(前),英文(前),,數B(均),,社會(均),英聽(B)
23322,,,,,,,
23332,國文(均),,,,,,
26012,國文(頂),英文(頂),數A(頂),,自然(頂),,
26022,國文(頂),英文(前),數A(前),,自然(前),,
26032,國文(底),英文(底),,,,,
26042,,英文(均),,,自然(均),,
26052,,英文(均),,,自然(均),,
26062,,英文(均),,,自然(均),,
26072,,,數A(後),數B(均),自然(均),,
26082,,英文(後),,,自然(均),,
26092,,,,,自然(均),,
26102,,英文(後),,,,,
26112,,英文(均),,,自然(均),,
26122,國文(底),英文(底),數A(底),,自然(底),,
26132,,,,,自然(均),,
26142,,英文(後),數A(後),,自然(後),,
26152,國文(後),英文(後),,,自然(後),,
26162,,英文(均),,,自然(均),,
26172,,英文(後),,,,,
26182,,,數A(後),,,,
26192,,,,,,社會(後),
26202,,英文(後),數A(後),,,,
26212,,英文(後),,數B(後),,,
27012,國文(前),英文(均),,,,社會(均),
27022,國文(均),英文(前),,,,社會(均),
27042,國文(均),英文(均),數A(均),,自然(前),,
27052,,英文(均),數A(均),,自然(均),,
27062,,英文(前),數A(均),,自然(均),,英聽(A)
27072,國文(均),英文(均),數A(均),,自然(均),,
27082,,英文(均),數A(均),,自然(均),,
27092,,英文(均),數A(均),,自然(均),,
27102,,英文(均),數A(均),,自然(均),,
27112,,英文(均),數A(均),,自然(均),,
27122,,英文(前),數A(均),,自然(均),,
27132,國文(均),英文(均),數A(均),,自然(均),,
27142,國文(均),英文(前),數A(均),,自然(均),,
27152,國文(均),英文(均),數A(前),,自然(前),,
27162,國文(均),英文(均),數A(前),,自然(前),,
27172,,英文(均),數A(前),,自然(前),,
27182,,英文(均),,數B(均),,,
27192,,英文(均),數A(均),,,,
27202,國文(均),英文(均),數A(均),,,,
27212,,英文(均),,數B(均),,社會(均),
27222,,英文(均),數A(均),,自然(均),,
27232,,英文(均),數A(前),,自然(前),,
27242,國文(均),英文(均),數A(均),,自然(均),,
27252,,英文(均),數A(均),,,,
27262,,英文(均),,,,社會(均),
27272,國文(均),英文(均),數A(均),數B(前),,,
27282,國文(均),英文(均),,,,社會(均),
27292,國文(均),英文(均),,數B(均),,,
27302,,英文(均),數A(均),,自然(均),,
27312,,英文(均),數A(均),,自然(均),,
27322,,英文(均),數A(均),,自然(均),,
27332,國文(均),英文(均),,,,社會(均),
27342,國文(均),英文(均),數A(均),數B(均),,,
28012,國文(均),英文(均),,,,,英聽(B)
28032,,英文(後),數A(後),數B(均),自然(均),,
30012,國文(前),英文(前),數A(前),,自然(前),,
30022,國文(前),英文(前),數A(前),,自然(前),,
30032,國文(頂),英文(頂),數A(頂),,自然(頂),,
30042,國文(均),英文(均),,,自然(均),,
30052,,英文(均),數A(均),,自然(均),,
30062,,英文(均),數A(均),,自然(均),,
30072,國文(均),英文(均),,,自然(均),,
30082,國文(均),英文(均),數A(均),,自然(均),,
30092,,英文(均),數A(均),,自然(均),,
30102,,英文(均),,,自然(均),,
30112,,,數A(均),,,,
30122,,英文(均),數A(均),,,,
30132,,英文(均),數A(均),,自然(均),,
30142,,,,,自然(均),,
30152,,,數A(均),,,,
30162,,,數A(均),,,,
30172,,英文(均),數A(均),,自然(均),,
30182,,英文(均),,,,,
30192,國文(均),,,,,,
30202,,英文(均),,,,,
30212,,英文(均),數A(後),數B(後),,,
30222,,,數A(均),,,,
30232,,,數A(均),數B(均),,,
31012,國文(均),英文(均),,數B(均),,,
31022,國文(均),英文(均),,,,,
31032,國文(均),,,,,,
31042,,,,數B(後),,,
31052,國文(前),英文(均),,數B(後),,社會(均),
31062,,,,,,社會(均),
31072,國文(均),英文(均),,數B(後),,,
31082,國文(均),英文(均),,,,社會(均),
31092,國文(均),英文(前),,數B(底),,社會(均),英聽(A)
31102,國文(前),英文(頂),,數B(均),,,英聽(A)
31112,,,數A(均),,,,
31122,,,數A(均),,自然(均),,
31132,,,數A(均),,,,
31142,國文(均),英文(均),,數B(均),自然(均),,
31152,國文(均),英文(均),,,,,
31162,,英文(均),,,,,
32012,國文(前),英文(均),,數B(均),,,
32022,國文(均),英文(均),,數B(均),,,
32032,國文(均),英文(前),,數B(均),,,
32042,國文(均),英文(均),,數B(均),,,
32052,國文(前),英文(均),,數B(均),,社會(均),
32062,國文(前),英文(均),,數B(均),,社會(均),
32072,國文(均),英文(均),,數B(均),,社會(均),
32082,國文(均),英文(均),,數B(均),,社會(均),
32092,國文(均),英文(均),,數B(均),,,
32102,國文(均),英文(均),,數B(後),,,
32112,國文(均),英文(均),,數B(均),,社會(均),
32122,國文(均),英文(均),,,,社會(均),
32132,國文(前),英文(頂),,數B(均),,,
32142,國文(前),英文(頂),,數B(均),,,
32152,國文(前),英文(均),,數B(均),,社會(均),
32162,國文(前),英文(均),,,,社會(均),
32172,國文(均),英文(均),數A(均),數B(均),,社會(均),
32182,國文(均),英文(均),,,,社會(均),
32192,國文(均),英文(均),,數B(均),,,
32202,,英文(均),數A(均),,,,
32212,國文(前),英文(頂),數A(頂),,,,英聽(A)
32222,,英文(均),數A(均),,,,
32242,國文(前),英文(前),數A(頂),,,,
32252,國文(前),英文(前),數A(頂),,,,
32262,國文(均),英文(均),數A(均),,自然(均),,英聽(C)
32272,,,數A(均),,自然(均),,英聽(C)
32282,國文(均),英文(前),數A(前),,自然(前),,英聽(B)
32292,國文(均),英文(前),數A(前),,自然(前),,英聽(B)
32302,國文(均),英文(前),數A(前),,自然(前),,英聽(B)
32312,國文(均),英文(均),數A(均),,自然(均),,
32322,國文(均),英文(均),,數B(均),,,
32392,,英文(均),,,,,
33012,國文(均),英文(均),,,,,
33022,國文(均),英文(均),,數B(均),,社會(均),
33032,國文(均),英文(均),,數B(均),,,
33042,國文(均),英文(均),,,,,
33052,國文(均),英文(後),,數B(後),,社會(後),
33062,國文(均),英文(均),,,,社會(均),
33072,國文(均),,,,,社會(均),
33082,國文(前),英文(前),,數B(均),,社會(均),
33092,國文(均),英文(前),,,,,
33102,,,數A(均),,,,
33112,,英文(均),數A(均),,,,
33122,,英文(均),數A(均),,自然(均),,
33132,國文(均),英文(均),數A(均),,,,
33152,,,數A(均),,,,
33162,,,數A(均),,,,
33172,,,,,自然(底),,
33182,國文(後),英文(後),,,,,
33202,國文(均),英文(均),,,,,
33212,,英文(均),,,,,
34012,,,數A(均),,,,
34022,,,數A(均),,,,
34032,,,,,自然(均),,
34042,,,,,自然(均),,
34052,,,,,自然(均),,
34062,,英文(均),,,,,
34072,,,數A(均),,,,
34092,,英文(均),數A(均),,,,
34102,,,數A(均),,自然(均),,
34112,,,,,自然(均),,
34122,,,,,自然(均),,
34132,,英文(均),,數B(均),,,
34142,,英文(均),,數B(均),,,
34152,國文(均),,,,,,
34162,國文(均),,,,,,
34172,,英文(均),,數B(均),,,
34182,,,,數B(均),,,
34192,國文(均),,,,,,
34202,,英文(均),,,,,
34212,國文(均),,,,,,
34222,國文(均),,,,,社會(均),
34232,,英文(均),,,,,
34242,,,,,,社會(均),
34252,國文(均),,,,,,
34262,,,,數B(均),,,
34272,,英文(均),,數B(均),,,
34282,國文(均),,,,,社會(均),
34292,,,,,,社會(均),
34302,國文(均),,,,,社會(均),
34312,國文(均),,,,,,
34322,國文(均),,,,,社會(均),
34332,國文(均),英文(均),,,,,
34342,,,,,,社會(均),
34352,,,,,,社會(均),
34362,國文(均),,,,,社會(均),
34372,,,,,自然(均),,
34382,國文(均),英文(均),,,,,
34402,,,,,,,
34422,,,,,,,
35012,國文(均),英文(均),,,,,
35022,國文(均),英文(均),,數B(均),,,
35032,國文(均),,,,,,
35042,國文(均),英文(均),,數B(均),,,
35052,國文(均),英文(均),,,,社會(均),
35062,國文(均),英文(底),,,,社會(均),
35072,國文(均),英文(前),,數B(均),,,英聽(A)
35082,國文(均),英文(前),,數B(均),,,英聽(A)
35092,國文(均),英文(前),,數B(均),,,英聽(A)
35102,國文(均),英文(均),,,,社會(均),
35112,國文(均),英文(均),,數B(均),,社會(均),
35122,,,,,自然(均),,
35132,,英文(均),數A(均),,自然(均),,
35142,,英文(均),數A(均),,自然(均),,
35152,,,數A(均),,自然(均),,
35162,,,,,自然(均),,
35172,國文(均),英文(均),數A(均),,,,
35192,國文(均),,,,,,英聽(B)
35202,國文(均),,,,,,
35212,,英文(均),數A(均),,,,
35262,國文(均),,,,,社會(均),英聽(B)
36012,國文(均),英文(均),,數B(後),,,
36022,國文(均),,,,,社會(均),
36032,國文(均),,,,,,
36042,國文(均),英文(均),,數B(均),,社會(均),
36052,國文(均),,,,,,
36062,國文(均),英文(後),,,,社會(均),
36072,,,,,,社會(均),
36082,,英文(均),,,,,英聽(B)
36092,,英文(均),,,,,英聽(B)
36102,國文(均),,,,,,
36112,國文(均),,,,,,
36122,,英文(後),,,,,
36132,,英文(後),,,,,
36142,國文(均),英文(均),,,,,
36152,國文(後),,,,,社會(後),
36162,,英文(底),,,,,
36172,,英文(底),,,,,
36182,,英文(底),,數B(底),,,
36192,,英文(後),,,,,
36202,,,,數B(後),,,
36212,,,數A(後),,自然(均),,
36222,,,數A(均),,自然(後),,
36232,,,數A(底),,自然(後),,
36242,,,數A(底),,自然(均),,
36252,,英文(底),,,自然(底),,
36262,,,數A(後),,,,
36272,,英文(後),數A(後),,,,
36282,國文(後),英文(後),數A(後),,,,
36292,國文(後),英文(後),數A(後),,,,
36302,國文(均),英文(後),,數B(後),,,
36332,,,,,,,
38012,國文(底),,,,,,
38022,國文(均),,,,,,
38032,國文(後),,,,,,
38042,國文(均),,,,,,
38052,國文(均),,,,,,
38062,國文(均),,,,,,
38072,國文(後),,,,,,
38082,國文(後),,,,,,
38092,國文(後),,,,,社會(後),
38102,國文(後),英文(後),,數B(後),,,
38112,,英文(均),,,,,
38122,,英文(均),,,,,
38132,國文(均),,,,,,
38142,,,,,自然(後),,
38152,,,數A(底),,,,
38162,國文(底),英文(後),數A(後),,,,
38172,,英文(後),,,,,
38182,,,數A(後),,,,
38192,,,,,自然(底),,
38202,,,,,自然(後),,
38212,,,,,自然(後),,
38232,,,,,,,
38252,國文(後),,,,,,
39012,,英文(後),,,,,
39022,,英文(後),,,,,
39032,,英文(均),,,,,
39042,國文(均),,,,,,
39052,國文(底),,,,,,
39062,國文(底),,,,,,
39072,國文(底),,,,,,
40012,國文(均),,,,,,
40022,國文(均),,,,,,
40032,國文(均),,,,,,
40042,國文(均),,,,,,
40052,,英文(均),,,,,
40062,,英文(均),,,,,
40072,,,,,,社會(後),
40082,,,,,,社會(後),
40092,,英文(均),,,,,
40102,,,數A(均),,,,
40122,,英文(後),,,,,
40132,,英文(後),,,,,
40142,國文(後),英文(後),,,,,
40152,,英文(均),,,,,
40162,,,數A(後),,,,
40172,,,,,自然(均),,
40182,,,數A(後),數B(後),,,
40192,,英文(後),,,,,
40202,,,數A(均),,,,
40212,,,,,自然(均),,
40222,,,,,自然(均),,
40232,,,數A(後),,,,
41012,國文(均),英文(均),,,,,
41022,國文(均),英文(前),,,,,
41032,國文(均),英文(均),,,,,
41042,國文(均),英文(均),,數B(後),,,
41052,,英文(均),,,,,
41062,,英文(均),數A(均),,自然(均),,
41072,,英文(均),數A(均),,自然(均),,
41082,國文(均),英文(均),數A(均),,自然(均),,
41092,國文(均),英文(均),數A(均),,自然(均),,
41102,國文(均),英文(均),,數B(均),,社會(均),
41112,國文(均),英文(均),數A(均),,自然(均),,
41122,國文(均),英文(均),,數B(均),,,
41132,,英文(前),,數B(均),,,
41142,國文(均),英文(均),,,,社會(均),
41152,國文(均),英文(均),數A(均),,自然(均),,
41162,,,數A(均),,自然(均),,
41172,,英文(均),數A(均),,自然(均),,
41182,,英文(均),數A(均),,自然(均),,
41192,國文(均),英文(均),數A(均),,自然(均),,
41202,,,數A(均),,自然(均),,
41212,國文(均),英文(均),,數B(前),,,
41222,,英文(前),,數B(前),,,
41232,國文(均),英文(前),,數B(均),,,
41242,國文(均),英文(前),,數B(均),,,
41252,國文(均),英文(前),數A(均),,,,
41262,國文(前),英文(前),,數B(均),,社會(前),
41272,國文(前),英文(前),,數B(均),,社會(前),
41282,國文(前),英文(前),,數B(均),,社會(前),
41292,國文(均),英文(均),,數B(均),,社會(均),
41302,國文(前),英文(前),,數B(均),,社會(底),
41312,國文(均),英文(均),,,,,
41322,,,數A(均),,自然(均),,
41332,國文(後),英文(均),,數B(均),,,
41342,國文(均),英文(均),,數B(後),,,
41352,國文(均),英文(均),,,,,
41362,,英文(均),,,自然(均),,
41372,國文(底),英文(均),,數B(均),,,
41382,國文(均),英文(均),,,,,
41392,,英文(後),數A(均),,自然(均),,
42012,,,數A(底),,,,
42022,國文(底),,,,,,
42032,,英文(底),,,,,
42042,,,,,自然(底),,
42052,,,數A(底),,,,
42062,,英文(底),,,,,
42072,,英文(底),,,,,
42082,,英文(底),,,,,
42092,,英文(底),,,,,
42102,,英文(底),,,,,
42112,國文(底),,,,,,
42122,,英文(底),,,,,
42132,國文(底),,,,,,
42142,,英文(底),,,,,
42152,國文(底),,,,,,
42162,,,,,,社會(底),
42172,國文(底),,,,,,
42182,,英文(底),,,,,
42192,,英文(底),,,,,
42202,,英文(底),,,,,
42212,,英文(底),,,,,
42222,,英文(底),,,,,
42232,國文(底),,,,,,
42242,,英文(底),,,,,
42252,國文(底),,,,,,
42262,,英文(底),,,,,
42272,國文(底),,,,,,
42282,國文(底),,,,,,
42292,國文(底),,,,,,
42302,國文(底),,,,,,
42312,國文(底),,,,,,
42322,,英文(底),,,,,
42332,國文(底),,,,,,
42342,,,數A(底),,,,
42352,,英文(底),,,,,
42362,,英文(底),,,,,
42372,,,,,,,
42382,,,,,,,
42392,,,,,,,
42402,,,,,,,
42412,,,,,,,
42422,,,,,,,
42432,,,,,,,
42442,,,,,,,
42452,,,,,,,
42462,,,,,,,
42472,,,,,,,
42482,,,,,,,
43012,,,數A(底),,,,
43022,,,數A(底),,,,
43032,,,數A(底),,,,
43042,,,,數B(底),,,
43052,,,數A(底),,,,
43062,,,數A(底),,,,
43072,,,數A(底),,,,
43082,,,數A(底),,,,
43092,,,,,,社會(底),
43102,,,,,自然(底),,
43112,,,,,自然(底),,
43122,國文(底),,,,,,
43132,國文(底),,,,,,
43142,,英文(底),,,,,
43152,國文(底),,,,,,
43162,,,,,,社會(底),
43172,,,,,,社會(底),
43182,,,,,,社會(底),
43192,,,,數B(底),,,
43202,,,,數B(底),,,
43212,,,,數B(底),,,
43222,國文(底),,,,,,
